68,6747;47,84946;78,53717;78,69007;21,05263;143,74034;91,74038;20;65;83;87,95181
86,66667;112;126,99387;37,56859;33,33333;122,07792;90,0892;21;38;45;128,88889
34,48276;113,41463;103,02491;80,07375;500;140,61135;73,985;22;114;145;-1,37931
22,11538;120,34739;317,8733;38,65981;12,5;120,53571;10,61791;1;90;104;142,30769
62,5;63,09524;126,13636;60,25512;66,66667;192,30769;11,44148;1;31;48;112,5
45,33333;100,60606;82,89855;76,42957;16,66667;156,75676;26,80597;6;111;150;-0,66667
81,70732;92,43697;83,83879;55,7843;500;264,01869;32,52719;8;43;82;45,12195
81,73077;89,47368;71,32353;79,38034;100;275,6654;34,74589;9;53;104;0
35,8209;89,38776;145,30075;83,65981;83,33333;111,11111;57,65684;11;121;134;826,86567
56;77,40385;106,93211;50,90614;4;128,91566;59,62987;11;83;100;1056
59,80392;94,57672;103,57143;73,7398;34,78261;131,26492;51,63163;14;84;102;71,56863
63,7931;90,24768;95,59268;53,1301;11,11111;121,73038;67,12542;15;99;116;11,2069
35,77982;94,18558;126,89394;57,99462;36,66667;159,63226;215,06828;17;239;327;38,53211
66,12903;95,38951;99,76956;82,99873;10;192,30769;191,38817;18;81;124;42,74194
88,88889;152,1097;125,52625;0;160;549,36709;142,47916;19;39;135;-31,85185
65,27778;70,65217;79,593;78,02387;17,64706;235,29412;83,66282;20;41;72;6,94444
80,76923;174,45887;153,14644;18,43495;500;210,69182;90,85629;20;32;52;0
81,81818;82,64463;77,99736;60,25512;45,45455;164,55696;54,56367;23;24;33;0
44;117,06349;157,50916;36,8699;12,5;150;9,36217;2;38;50;56
22,32143;122,11538;109,82759;18,43495;500;117,58691;21,02457;5;98;112;166,07143
43,85965;103,52011;118,95266;63,43495;80;156,02837;25,87756;8;85;114;92,10526
85,03937;112,85266;83,56085;37,87498;50;263,95173;56,28884;10;66;127;50,3937
54,62185;178,10761;126,294;65,09523;25;197,10907;86,85919;10;76;119;44,53782
72,16495;139,17526;119,37381;33,69007;500;118,62396;66,71219;11;84;97;7,21649
